,Unnamed: 0,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
74,74,9868695,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9868695.html,25.04.2023,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,740.0,5000,5000,5000,19,2023-06-01,,20230424,5000,,38.94736842105263,25.04.2023-740.0-38.94736842105263 Berlin,Schöneberg,,52.482157,13.3551901
75,75,9722647,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.9722647.html,25.04.2023,"Berlin
                                                                    Niederschöneweide",Berlin,                                                                   Niederschöneweide,Muster Str. 1,830.0,5000,5000,5000,25,2023-05-01,2023-07-30,20230424,5000,2.0,33.2,25.04.2023-830.0-33.2 Berlin,Berlin,2023-07,52.5170365,13.3888599
76,76,9657249,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.9657249.html,25.04.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,12.0,5000,5000,5000,18,2023-05-03,2023-07-30,20230424,5000,2.0,0.6666666666666666,25.04.2023-12.0-0.6666666666666666 Berlin,Friedrichshain,2023-07,52.5122154,13.4502904
77,77,8563819,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8563819.html,25.04.2023,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,27.0,5000,5000,5000,23,2023-05-02,2023-05-14,20230424,5000,0.0,1.173913043478261,25.04.2023-27.0-1.173913043478261 Berlin,Steglitz,2023-05,52.4572569,13.3222865
78,78,9933902,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9933902.html,25.04.2023,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,22.0,5000,5000,5000,23,2023-04-25,2023-05-14,20230424,5000,1.0,0.9565217391304348,25.04.2023-22.0-0.9565217391304348 Berlin,Steglitz,2023-05,52.4572569,13.3222865
79,79,10025111,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10025111.html,25.04.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,29.0,5000,5000,5000,21,2023-04-30,2023-05-18,20230424,5000,1.0,1.380952380952381,25.04.2023-29.0-1.380952380952381 Berlin,Neukölln,2023-05,52.4811497,13.4353501
80,80,9706179,www.wg-gesucht.de/wg-zimmer-in-Berlin-Karlshorst.9706179.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,550.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,34.375,25.04.2023-550.0-34.375 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
81,81,9232416,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9232416.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,500.0,5000,5000,5000,21,2023-04-26,,20230424,5000,,23.80952380952381,25.04.2023-500.0-23.80952380952381 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
82,82,9170434,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.9170434.html,25.04.2023,"Berlin
                                                                    Karlshorst",Berlin,                                                                   Karlshorst,Muster Str. 1,710.0,5000,5000,5000,10,2023-05-01,,20230424,5000,,71.0,25.04.2023-710.0-71.0 Berlin,Karlshorst,,52.4843399,13.5235848
83,83,9979337,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshagen.9979337.html,25.04.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,445.0,5000,5000,5000,14,2023-05-01,,20230424,5000,,31.785714285714285,25.04.2023-445.0-31.785714285714285 Berlin,Wedding,,52.550123,13.34197
84,84,9905491,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9905491.html,25.04.2023,"Berlin
                                                                    Charlottenburg-Wilmersdorf",Berlin,                                                                   Charlottenburg-Wilmersdorf,Muster Str. 1,910.0,5000,5000,5000,24,2023-04-25,2024-05-04,20230424,5000,13.0,37.916666666666664,25.04.2023-910.0-37.916666666666664 Berlin,Charlottenburg,2024-05,52.515747,13.3096834
85,85,9275789,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9275789.html,25.04.2023,"Berlin
                                                                    Friedrichshagen",Berlin,                                                                   Friedrichshagen,Muster Str. 1,367.0,5000,5000,5000,16,2023-05-01,,20230424,5000,,22.9375,25.04.2023-367.0-22.9375 Berlin,Berlin,,52.5170365,13.3888599
86,86,9449518,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9449518.html,25.04.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,1100.0,5000,5000,5000,9,2023-04-25,,20230424,5000,,122.22222222222223,25.04.2023-1100.0-122.22222222222223 Berlin,Friedrichshain,,52.5122154,13.4502904
87,87,9772987,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9772987.html,25.04.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,750.0,5000,5000,5000,20,2023-06-01,2023-12-31,20230424,5000,6.0,37.5,25.04.2023-750.0-37.5 Berlin,Charlottenburg,2023-12,52.515747,13.3096834
88,88,10027153,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10027153.html,25.04.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,790.0,5000,5000,5000,10,2023-04-25,2024-05-02,20230424,5000,13.0,79.0,25.04.2023-790.0-79.0 Berlin,Wedding,2024-05,52.550123,13.34197
89,89,7614015,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7614015.html,25.04.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,710.0,5000,5000,5000,20,2023-05-15,2023-10-27,20230424,5000,5.0,35.5,25.04.2023-710.0-35.5 Berlin,Kreuzberg,2023-10,52.4976443,13.411914
90,90,10023923,www.wg-gesucht.de/wg-zimmer-in-Berlin-60km-suedoestlich-Maerkisch-Buchholz.10023923.html,25.04.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,730.0,5000,5000,5000,1,2023-04-26,2023-08-31,20230424,5000,4.0,730.0,25.04.2023-730.0-730.0 Berlin,Mitte,2023-08,52.5178855,13.4040601
91,91,9095712,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.9095712.html,25.04.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,550.0,5000,5000,5000,14,2023-05-01,2024-05-31,20230424,5000,12.0,39.285714285714285,25.04.2023-550.0-39.285714285714285 Berlin,Mitte,2024-05,52.5178855,13.4040601
92,92,10028948,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10028948.html,25.04.2023,"Berlin
                                                                    60km südöstlich Märkisch Bu...",Berlin,                                                                   60km südöstlich Märkisch Bu...,Muster Str. 1,680.0,5000,5000,5000,20,2023-06-01,,20230424,5000,,34.0,25.04.2023-680.0-34.0 Berlin,Berlin,,52.5170365,13.3888599
93,93,8175747,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berliner-Sueden.8175747.html,25.04.2023,"Berlin
                                                                    Charlottenburg-Wilmersdorf",Berlin,                                                                   Charlottenburg-Wilmersdorf,Muster Str. 1,750.0,5000,5000,5000,13,2023-08-01,2024-07-31,20230424,5000,11.0,57.69230769230769,25.04.2023-750.0-57.69230769230769 Berlin,Charlottenburg,2024-07,52.515747,13.3096834
94,94,3793413,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.3793413.html,25.04.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,500.0,5000,5000,5000,16,2023-05-18,,20230424,5000,,31.25,25.04.2023-500.0-31.25 Berlin,Charlottenburg,,52.515747,13.3096834
95,95,9007632,www.wg-gesucht.de/wg-zimmer-in-Berlin-Alexanderplatz.9007632.html,25.04.2023,"Berlin
                                                                    Berliner Süden",Berlin,                                                                   Berliner Süden,Muster Str. 1,330.0,5000,5000,5000,15,2023-05-01,,20230424,5000,,22.0,25.04.2023-330.0-22.0 Berlin,Berlin,,52.5170365,13.3888599
96,96,10029919,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10029919.html,25.04.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,650.0,5000,5000,5000,20,2023-05-01,2023-09-28,20230424,5000,4.0,32.5,25.04.2023-650.0-32.5 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652
97,97,10030112,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10030112.html,25.04.2023,"Berlin
                                                                    Alexanderplatz",Berlin,                                                                   Alexanderplatz,Muster Str. 1,890.0,5000,5000,5000,16,2023-06-18,,20230424,5000,,55.625,25.04.2023-890.0-55.625 Berlin,Berlin,,52.5170365,13.3888599
98,98,4229823,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.4229823.html,25.04.2023,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,900.0,5000,5000,5000,25,2023-04-25,2024-04-01,20230424,5000,12.0,36.0,25.04.2023-900.0-36.0 Berlin,Berlin,2024-04,52.5170365,13.3888599
99,99,10029655,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10029655.html,25.04.2023,"Berlin
                                                                    Charlottenburg-Wilmersdorf",Berlin,                                                                   Charlottenburg-Wilmersdorf,Muster Str. 1,500.0,5000,5000,5000,15,2023-04-26,,20230424,5000,,33.333333333333336,25.04.2023-500.0-33.333333333333336 Berlin,Charlottenburg,,52.515747,13.3096834
100,100,5598976,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.5598976.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,480.0,5000,5000,5000,23,2023-04-26,,20230424,5000,,20.869565217391305,25.04.2023-480.0-20.869565217391305 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
101,101,9108595,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9108595.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,450.0,5000,5000,5000,22,2023-04-26,,20230424,5000,,20.454545454545453,25.04.2023-450.0-20.454545454545453 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
102,102,8698490,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.8698490.html,25.04.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,790.0,5000,5000,5000,14,2023-05-15,,20230424,5000,,56.42857142857143,25.04.2023-790.0-56.42857142857143 Berlin,Lichtenberg,,48.9212959,7.4812268
103,103,3678956,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tiergarten.3678956.html,25.04.2023,"Berlin
                                                                    Pankow",Berlin,                                                                   Pankow,Muster Str. 1,550.0,5000,5000,5000,20,2023-05-16,2024-02-28,20230424,5000,9.0,27.5,25.04.2023-550.0-27.5 Berlin,Pankow,2024-02,52.5979174,13.435316
104,104,7902391,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wannsee.7902391.html,25.04.2023,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,280.0,5000,5000,5000,8,2023-05-25,2023-09-15,20230424,5000,4.0,35.0,25.04.2023-280.0-35.0 Berlin,Reinickendorf,2023-09,52.6047631,13.2952872
105,105,9415048,www.wg-gesucht.de/wg-zimmer-in-Berlin.9415048.html,25.04.2023,"Berlin
                                                                    Tiergarten",Berlin,                                                                   Tiergarten,Muster Str. 1,620.0,5000,5000,5000,12,2023-05-10,,20230424,5000,,51.666666666666664,25.04.2023-620.0-51.666666666666664 Berlin,Tiergarten,,50.3408439,6.9562155
106,106,9011920,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9011920.html,25.04.2023,"Berlin
                                                                    Wannsee",Berlin,                                                                   Wannsee,Muster Str. 1,795.0,5000,5000,5000,19,2023-05-01,,20230424,5000,,41.8421052631579,25.04.2023-795.0-41.8421052631579 Berlin,Wannsee,,52.4211482,13.1589374
107,107,10027074,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.10027074.html,25.04.2023,Berlin,Berlin,Berlin,Muster Str. 1,20.0,5000,5000,5000,23,2023-05-24,2023-06-18,20230424,5000,1.0,0.8695652173913043,25.04.2023-20.0-0.8695652173913043 Berlin,Berlin,2023-06,52.5170365,13.3888599
108,108,6532098,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6532098.html,25.04.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,515.0,5000,5000,5000,13,2023-05-15,2023-06-15,20230424,5000,1.0,39.61538461538461,25.04.2023-515.0-39.61538461538461 Berlin,Prenzlauer Berg,2023-06,52.5398466,13.4285652
109,109,9982749,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9982749.html,25.04.2023,"Berlin
                                                                    Pankow",Berlin,                                                                   Pankow,Muster Str. 1,530.0,5000,5000,5000,12,2023-05-01,,20230424,5000,,44.166666666666664,25.04.2023-530.0-44.166666666666664 Berlin,Pankow,,52.5979174,13.435316
110,110,9521267,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9521267.html,25.04.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,650.0,5000,5000,5000,20,2023-04-26,2023-09-29,20230424,5000,5.0,32.5,25.04.2023-650.0-32.5 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652
111,111,6762860,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.6762860.html,25.04.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,900.0,5000,5000,5000,10,2023-04-25,,20230424,5000,,90.0,25.04.2023-900.0-90.0 Berlin,Mitte,,52.5178855,13.4040601
112,112,9174824,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9174824.html,25.04.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,330.0,5000,5000,5000,18,2023-07-01,2024-07-01,20230424,5000,12.0,18.333333333333332,25.04.2023-330.0-18.333333333333332 Berlin,Kreuzberg,2024-07,52.4976443,13.411914
113,113,10030010,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin--Charlottenburg.10030010.html,25.04.2023,"Berlin
                                                                    Friedenau",Berlin,                                                                   Friedenau,Muster Str. 1,670.0,5000,5000,5000,18,2023-04-25,2023-05-31,20230424,5000,1.0,37.22222222222222,25.04.2023-670.0-37.22222222222222 Berlin,Berlin,2023-05,52.5170365,13.3888599
114,114,9873199,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9873199.html,25.04.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,600.0,5000,5000,5000,19,2023-05-01,2023-12-31,20230424,5000,7.0,31.57894736842105,25.04.2023-600.0-31.57894736842105 Berlin,Wedding,2023-12,52.550123,13.34197
115,115,9979102,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9979102.html,25.04.2023,"Berlin
                                                                    Berlin - Charlottenburg",Berlin,                                                                   Berlin - Charlottenburg,Muster Str. 1,650.0,5000,5000,5000,21,2023-05-15,2023-09-30,20230424,5000,4.0,30.952380952380953,25.04.2023-650.0-30.952380952380953 Berlin,Charlottenburg,2023-09,52.515747,13.3096834
